040900210,802517000,106004003,080702001,050301649,000050020,561098070,009600000,308145000,
000400000,005126734,460003000,004001068,010678002,006205007,652800400,900060050,178350900,
247091068,105760300,860400007,900206000,000947680,604050019,700030920,409600000,000000403,
001905007,200038049,040276501,020000096,054003000,109480700,087500960,010809074,000060080,
000084003,130050094,905013070,400096000,003700001,750030469,504078020,360029050,020000307,
007680001,000030805,580209060,930060024,608040509,000190086,354026000,009000600,062051040,
000805013,000203600,600090204,000000005,040100706,256304890,590007102,102080470,004910038,
503200100,006007802,100300705,351002084,007040610,460801000,000008561,002415070,805060000,
984000000,007049003,603807050,370902000,429100306,061370000,032006715,700010630,190000000,
000079200,000000467,700162090,060910720,340087509,090000300,006040170,801720040,473000052,
030109706,050004009,000830450,020647005,070000061,805321004,000010503,580090020,043502100,
002501004,800609200,500800003,405960378,703000020,920004560,107400830,000750090,096200005,
007600254,002010000,060027913,000870005,050340700,473206000,734590062,210000030,600002070,
400000069,003200081,000600400,157000690,000070802,204016000,500003728,602894030,831520040,
501702084,009301057,820400600,406017800,210006000,050000096,060140000,100600420,074290500,
900340600,600007004,020500013,700009508,008730062,130000470,340051700,006000891,871020040,
000306574,400100083,700284610,513600000,090031720,070040060,026005007,150000900,300928000,
100034008,070680030,008210704,054090680,910508020,080300005,305906871,006000040,001070200,
072030080,800009000,540027013,006208000,080700100,150490830,005902370,063185409,020000500,
605400302,734060058,010530000,042607195,097004060,000013007,906305000,470091020,000020000,
568093007,340007005,097504603,700012500,019008760,080700030,020035800,051206300,000900000,
003070005,000162004,476030019,740010000,360050007,501687002,080045926,030000850,000000473,
908004062,312600400,674010038,701000000,000850706,020073890,863097050,095042000,000000900,
000062300,349010700,050430001,002650009,008040162,064291038,000006000,080070054,900320607,
005017000,720394001,091000000,900400560,007050342,200030107,009123605,000009704,038706009,
004962300,060100400,820370006,001406020,002750000,093200704,270030940,100000275,900820001,
042005006,197000040,560400109,801300260,900071450,003256000,005032700,004590600,000760080,
800473000,026851090,005000800,013008400,607302900,050097608,062730500,030200706,400600020,
015070000,400800750,008009016,964107030,082390500,500004090,020410800,001703904,000920065,
508010407,340000900,100000000,073091250,801706040,920005071,085400000,019500700,734000598,
000300020,003250108,000800043,004090200,680102070,010760800,340915700,068400310,197000402,
000460030,390001705,284000090,500870613,831090000,002510080,060000009,405026300,000047561,
560000470,409360501,308510200,045090010,032751000,100002307,010905700,007130046,004000000,
500913720,300080509,090250080,680470230,009500460,704000005,020000000,400891600,850720003,
000060004,080750000,400020100,026300415,008402000,340500020,070630040,094075801,503948670,
219046030,005100000,034000260,026007503,001090007,473065008,060402310,340000780,100000450,
903420068,050000190,607015300,070030680,100008700,008060019,091250473,305001000,706000050,
001000928,400185060,078000400,000000600,250040801,613007500,802096050,705010300,196750080,
010086032,020009650,603000910,001543206,040020081,250100000,700005000,100070865,098001304,
000400087,080700490,300920010,001670040,640830275,027549030,006050020,218000700,053004000,
000003027,100004603,000600010,685070132,700160508,019500004,900040071,000726000,073891050,
200087005,510090760,037000920,640820050,020050006,305069284,100900670,000005030,082001009,
000400030,704800102,000230409,040509080,500000913,100080204,000000345,051940720,473050091,
000100300,082060470,000040010,020401708,850700200,703982000,270594003,406810507,300020090,
000078000,001409063,700060020,530106204,102045006,064032050,010084000,400207830,270003500,
001638002,403950000,000470319,009007500,004005008,518004007,800020074,002740005,047089060,
123085400,000034026,006010003,007920000,390000062,005473009,072000901,000107040,950342008,
000078000,001409063,700060020,530106204,102045006,064032050,010084000,400207830,270003500,
230497080,095006407,060580012,078304009,040000050,002819370,086200000,000070000,700031065,
607900203,903420860,000083001,530060902,000000037,400132500,040070609,720000000,891250070,
003072409,090001752,070500006,030284600,201300040,069107000,906410000,100060920,307000105,
906340810,051700300,470091005,000903002,002087000,107200600,085009100,034060009,010508706,
307000960,092060000,010009074,004003200,800701096,169002753,048270500,075100640,600000800,
420070805,070105602,061090004,904002051,050301069,610009000,802000000,090824500,040906020,
006000300,001903760,473000800,060720930,340500078,100380240,080201400,730000100,019407500,
050000900,000831250,207000613,906007030,128000700,000204096,810760029,734028001,000410000,
209060038,004508100,605000409,050340020,000001000,470006891,000420913,042910600,097000204,
794080032,021400590,305000004,139065020,000243000,040701000,453000800,067050309,008300050,
005003094,730000600,092415083,050602040,060030072,080509000,906150300,108090400,500204060,
605400302,734060058,010530000,042607195,097004060,000013007,906305000,470091020,000020000,
000407003,000915000,100683004,680030009,730098010,000760058,470000081,851000270,026800430,
070029100,005000960,200501000,820100703,936000208,007830096,301007609,702900501,409003000,
900300071,437800250,005020049,058409030,700100098,290030004,080013000,304687000,100250000,
000540000,000002080,649830057,062000300,100703420,300920060,096100030,200096700,753200196,
823157004,000306802,169004307,000010260,400700001,500928400,048002000,070030040,001509020,
000065928,105020760,002800000,530489000,640700830,007010049,490008157,018000300,000091200,
000830057,008500600,130002080,802390700,600100032,057204090,060410370,073908060,000760400,
027500900,003100200,015304007,700201500,598043160,132000000,801960345,009000000,006037090,
047093508,000000040,000500190,312049600,900612700,670008019,081005926,009006800,000001073,
000050920,100042763,902007005,000003157,050609080,000570000,500098602,027301009,049700830,
948600301,005800469,600540200,307415690,000063800,010920004,000390008,020057000,100204000,
000805013,000203600,600090204,000000005,040100706,256304890,590007102,102080470,004910038,
802096000,005018030,106700024,078902105,000105603,001000098,984031700,250049080,600000000,
000004670,009200801,007613049,050100284,010000396,496800050,300061020,085400060,900078000,
005809470,020060001,070000069,400000100,002108906,300940028,230750694,500003800,690002350,
080020470,034580002,019000038,508470900,042050680,090630000,000000045,051390700,403005091,
123085400,000034026,006010003,007920000,390000062,005473009,072000901,000107040,950342008,
060045370,005673420,004000001,500702004,609000250,807009003,490517800,210036000,050020100,
078410009,501020470,029060000,030007694,045300810,100000300,904672130,600000708,000831000,
100006830,080573090,000028000,070301980,549087610,800409200,000002300,763000009,928700500,
032107006,040006000,190004703,078400062,009703085,000020304,004602001,250801600,013009020,
096208075,200753010,050006002,070031090,000000520,500020163,010900030,003080209,900374601,
000020568,000000000,087910342,470130000,062090000,030760210,005800026,700309850,891250003,
030000906,602943851,000000073,391700068,000010042,400086000,947030000,016095030,800067009,
926340001,001700309,003800206,000007000,060910420,097200603,080470102,704162008,000530000,
745090000,032150046,000280503,200000060,980600351,000540207,308000002,020760010,060908034,
002000070,180703020,304000001,531000904,800049600,040800057,096057830,010396040,050280090,
290005000,500703409,000908561,000040610,900800007,003672080,640050800,820306045,305200100,
746210038,509000102,003005070,608107004,472008000,000300600,007006305,394800700,000473001,
020091003,700345020,009006800,310409005,604500009,008100700,803054007,005080002,047013560,
068027901,000910008,107003040,470206000,051349700,020870350,019060000,030500006,605000407,
200087005,510090760,037000920,640820050,020050006,305069284,100900670,000005030,082001009,
602410008,015703009,734008060,503204000,008090005,006057030,050070904,409000250,087000603,
000400030,704800102,000230409,040509080,500000913,100080204,000000345,051940720,473050091,
007060200,002100087,500240010,704958160,080302079,210070000,920080340,473000001,800039000,
600810270,030607940,000500630,406070003,218009704,700208060,002450000,100030490,004000516,
600801750,070549010,003602080,200306040,060150000,035084600,006410000,058000920,007900165,
601590807,205010000,040600030,020075006,704069018,169048000,007451060,000902300,400006005,
000409802,570380004,000002500,328017060,057930000,900020730,780100000,605208007,094073050,
501009000,209730015,073000028,005800602,040027800,728103000,307006000,810470396,000002100,
300415200,409760001,060028400,100080057,045300000,802100600,050000006,904000135,610500728,
300415200,409760001,060028400,100080057,045300000,802100600,050000006,904000135,610500728,
003560470,000342001,020197000,430006810,206800090,900003060,000605123,058009700,002034500,
370062000,029100700,501000928,800496107,040010096,106753004,984000000,000000030,610020540,
240560090,063090025,005300760,012605940,908000000,600200053,700906004,006473100,000001072,
004100005,007832600,390700800,600980100,801207004,049013002,010308296,703000000,000061407,
672030940,800600075,009820600,100000020,000008750,284753109,703180000,405000300,000374006,
023497085,580020704,706503000,090760051,000350020,060009000,472030000,000045097,950008002,
000700000,720009051,891026070,903200068,680100342,254000000,009310680,000950004,030670010,
201000000,067008009,005100734,080250107,509007302,020910068,170005026,903026001,000000403,
031607000,600800257,800090603,400000832,010069000,703240006,902401078,085000009,304000061,
000400087,080700490,300920010,001670040,640830275,027549030,006050020,218000700,053004000,
060000420,300008900,007245600,906304000,073010200,850062349,004120098,009003060,600400130,
078410009,501020470,029060000,030007694,045300810,100000300,904672130,600000708,000831000,
004001602,050409030,013280000,000704908,429800763,078002000,830040157,040020090,100070004,
072000049,831600500,049870106,006201400,000460320,000030001,015920003,760058200,020300600,
009002005,538064009,162000030,003027000,054600100,007015340,300801906,700300850,091000470,
001200870,006080024,080073005,620130080,800940052,594008306,309000540,100090208,000057000,
060100400,005000000,920347560,602013080,801090057,000002010,150409032,300081740,004705090,
000830057,008500600,130002080,802390700,600100032,057204090,060410370,073908060,000760400,
003200010,010069075,096075302,060050008,080036249,070900000,001007090,000000527,827090163,
046832050,028045090,000196200,409007001,350900072,080600000,700500020,800009760,600370405,
370062000,029100700,501000928,800496107,040010096,106753004,984000000,000000030,610020540,
002000070,180703020,304000001,531000904,800049600,040800057,096057830,010396040,050280090,
027501984,013009200,004007600,075400832,300018700,008050100,036185009,000000370,980300000,
019000000,600003040,734589610,006817430,051390000,403200000,000470103,002900867,090030020,
070004130,945610000,000057006,050030004,693040002,482106057,500370060,060000081,809500070,
000400000,005126734,460003000,004001068,010678002,006205007,652800400,900060050,178350900,
002905680,500007910,000603204,026001000,851000720,473050000,680100470,030008160,209060008,
002000010,085400060,004061008,531980000,049200830,027600009,400032157,008705000,050096280,
100006830,080573090,000028000,070301980,549087610,800409200,000002300,763000009,928700500,
105002084,006301207,020050000,090010000,802036740,307020090,470008001,001600009,269140370,
060300871,000090200,005726040,000000132,743062090,201008000,580013420,000000915,079054080,
006150002,703280006,010096040,900405078,000000400,374008561,501070080,009830057,000009603,
056891040,040700001,801005200,102070000,598060004,064038100,027003050,000204007,900080432,
060200001,053980600,700613000,096308000,500409003,037501028,640000157,820740000,005106000,
007010005,000200000,501984070,400030701,018705690,750000000,962078010,005409300,304061809,
060000010,042105680,097063204,026700300,050430000,403506800,605300470,730000002,200074008,
801296000,300081706,200000090,102065479,000109030,590300062,400000013,910000687,080007050,
000020568,000000000,087910342,470130000,062090000,030760210,005800026,700309850,891250003,
054070026,002049801,000256000,407130605,000008700,083060010,200683090,600015040,001427000,
042005006,197000040,560400109,801300260,900071450,003256000,005032700,004590600,000760080,
000703100,050490830,090018745,130049000,900800603,206001980,504962300,000080020,020004500,
013420086,204600000,087010300,000030600,062500003,500764091,700040810,040800060,001256037,
005020009,406810050,070000316,500240600,064070238,180300000,609001800,740900060,000736024,
900000002,402005086,650400000,865132000,304090061,029000000,006070543,743256108,001009000,
020040800,003001050,801706349,005009102,210008064,000060500,560913400,042600010,107000603,
004000120,098026300,030097005,871354290,000060080,056009000,905070002,020030000,683205907,
000200700,050096832,080700006,410000078,020074500,703185400,002531004,031640050,009000610,
001760000,000080250,820409010,090510030,210036700,050804090,960000008,105670400,074290501,
100000000,598304620,764100380,801206400,040001200,056700000,420058030,000032876,600007040,
370005962,429060005,501920370,832007490,006000050,000000018,080000030,057031609,003040007,
000407003,000915000,100683004,680030009,730098010,000760058,470000081,851000270,026800430,
700865900,000790200,010043070,231500000,407912580,800037106,100609004,940050000,052300000,
307000960,092060000,010009074,004003200,800701096,169002753,048270500,075100640,600000800,
008247903,030100080,917003050,060300000,070058060,109670000,296001300,000439006,003526001,
070904301,030057000,009610080,100032906,006045108,284000070,405078002,003000000,900561704,
007010005,000200000,501984070,400030701,018705690,750000000,962078010,005409300,304061809,
050009813,980350607,600080594,832006000,700128009,190073200,370690050,020000700,000004000,
010070050,800100743,400030200,700013006,001600000,368004079,087305960,930020800,005890407,
003009060,580007029,260504078,004700000,010600005,357482100,008000000,006000257,105076984,
490157000,018090000,750284106,060415070,100700400,000908061,007500013,640000200,501070080,
409700032,281690005,730482006,000270900,000008200,002005613,900010378,150300000,000009560,
007010005,000200000,501984070,400030701,018705690,750000000,962078010,005409300,304061809,
080030070,010704805,730508200,020871043,801000007,400000098,508000010,040005006,107083452,
613800090,007640800,900531007,830096000,096700240,740010069,008060401,420080030,061000000,
060800500,005000367,370065809,609002100,001489200,000306900,050000400,010547003,096038051,
000100300,082060470,000040010,020401708,850700200,703982000,270594003,406810507,300020090,
000400087,080700490,300920010,001670040,640830275,027549030,006050020,218000700,053004000,
240560090,063090025,005300760,012605940,908000000,600200053,700906004,006473100,000001072,
906340810,051700300,470091005,000903002,002087000,107200600,085009100,034060009,010508706,
690170000,350040100,802360704,000000908,940000005,000590630,260050087,081006490,073082010,
068002479,403008000,021600530,800047913,700003004,234190087,047520001,080400020,000000000,
030040007,040021390,190000080,378200010,400518700,001400020,013700040,257900830,900003072,
004500080,357804610,812006500,040380700,000060098,028059000,060000830,501670942,070000100,
000107008,012096007,057204091,130600480,906030050,720500306,001760004,070000005,200410070,
600079032,000060500,209008700,906305001,850000300,473001250,042680900,000013427,090200600,
000345020,349706001,206001470,102079085,590000000,060000219,910007042,027913060,000000000,
020503001,050000349,070190056,000000700,730200508,005074130,008309000,302006900,197052603,
906340810,051700300,470091005,000903002,002087000,107200600,085009100,034060009,010508706,
685130047,700000010,010764050,900070504,801009072,403006000,000427390,040900068,107000400,
009420060,070905302,500003090,000801020,260000051,018200400,380004019,094030685,021008030,
002000010,085400060,004061008,531980000,049200830,027600009,400032157,008705000,050096280,
094000830,002306740,057280100,200400000,501760429,000928060,130000980,046831050,008000000,
060501800,473002005,501000024,810600000,090000030,357020601,005207480,946100750,008900010,
020345007,050006300,400001265,730100009,605079003,209008700,042007951,000050038,060000402,
060010004,080090200,400000613,507460832,024035096,036200700,600150420,045000370,008007000,
680007100,020915807,900603520,056002000,300000000,092060058,700056081,008349006,000801430,
920340080,473801005,800706034,085009200,009000470,730060809,000000002,340000001,007254360,
908001040,700420050,000300926,157000060,096705201,080100700,070984000,830250690,540010000,
600410308,805063400,730020001,006157002,570004106,120096040,300000080,069030050,007040010,
820096007,700018000,069053200,087902400,490080063,000300908,631020009,040530000,000609801,
090751023,218603754,000402000,100000092,000500380,300820506,000070048,049000070,020005631,
290873010,400005920,010024000,000089600,004000830,082310500,009238007,800047000,305090284,
607042010,250107000,013560000,001073200,006850000,305906870,070000132,100730500,030200064,
900130080,000000007,800764912,600009108,503870609,000050074,019400005,000900243,002683700,
060000910,203015680,000603254,020001300,150040006,000200890,006002079,407090062,912700500,
060045370,005673420,004000001,500702004,609000250,807009003,490517800,210036000,050020100,
500670900,040800000,800500613,062400070,100003020,374908000,096107802,218006045,050080090,
006170030,210009500,053008000,000627400,827500016,040810052,000000870,004000165,100736024,
001984760,600057000,807010000,960308105,185020073,300000208,210000036,000100004,096002510,
500027001,800000075,602030940,150490003,080700009,000218000,400902007,928300016,063185000,
508402001,300951078,100600005,034089020,000123097,019746003,001000060,026800004,070000010,
600305870,080020000,007890056,060070100,403162008,901030764,000003007,230600900,710054003,
050000190,000000042,910027568,345001906,700340000,890206003,008700210,160008004,000100685,
269000000,081703004,470920105,694050200,002390540,050080000,005002409,906000052,700509300,
984000670,610800500,057000031,070900410,420180703,500304000,705200000,002490057,190003200,
200087005,510090760,037000920,640820050,020050006,305069284,100900670,000005030,082001009,
672003004,031000250,040000013,107040000,390000045,200075106,005096378,060508009,900007501,
200690801,000003600,013802540,705080396,830400000,106005000,370906010,029108000,560300020,
037091020,800026030,062345000,006910000,004007590,100000308,291508476,043060000,000409200,
340026080,001070000,720800439,409600302,000019070,100004900,000568007,000002005,254097863,
020300900,000752030,105080206,600038751,002047003,000600400,009003510,581004300,470100029,
500913720,300080509,090250080,680470230,009500460,704000005,020000000,400891600,850720003,
026001000,300009257,495000010,040053100,063210740,001090030,089070001,600080429,000960308,
006100345,801040720,003602891,560020913,342009087,007300000,080001470,010467000,000000000,
002800300,000009020,437256000,100000004,304010607,506407010,608102479,003500060,090704038,
042005006,197000040,560400109,801300260,900071450,003256000,005032700,004590600,000760080,
100029003,002378015,074000008,496000050,008745096,703006080,001000670,640250000,000613500,
501060024,060400073,070000105,000007208,802390547,300284090,005600400,020000310,946001700,
903008400,050107003,687302900,000600000,538200000,102004090,300906070,726851040,000403250,
038004002,002500430,079130506,000680701,000010040,010020005,720300050,345070620,090056370,
007600254,002010000,060027913,000870005,050340700,473206000,734590062,210000030,600002070,
020000000,158000030,340160902,009208175,000040000,035601000,000300594,513480007,690752003,
000200700,050096832,080700006,410000078,020074500,703185400,002531004,031640050,009000610,
007530000,010040725,000827060,451960800,036000040,000074000,075006003,309208500,248053010,
006057820,210006750,753004009,060005300,000700402,300928006,020540001,001070948,009001070,
004500080,357804610,812006500,040380700,000060098,028059000,060000830,501670942,070000100,
500601000,030075049,000948000,157000000,096000208,200169050,410307060,020510370,703400180,
085000420,900405378,070000561,218006705,000004090,090007830,820049000,609830000,500600084,
020000000,158000030,340160902,009208175,000040000,035601000,000300594,513480007,690752003,
002501004,800609200,500800003,405960378,703000020,920004560,107400830,000750090,096200005,
008140902,020673000,061200374,190024053,700000010,032000090,007380609,900700501,610000020,
000060030,207380040,600000020,300145200,561290070,009070001,802510604,040936800,090004307,
000670013,010040802,000030090,308015006,400760058,001900007,000090200,832157009,090204735,
000070090,706340001,801250740,102090074,409032005,500700020,913420650,007000000,054080010,
607900203,903420860,000083001,530060902,000000037,400132500,040070609,720000000,891250070,
070000060,000067105,005029304,009076501,700000000,310045820,038001090,507693018,090480050,
060100749,074590612,020000350,096870005,500000076,703006000,658400000,000015800,910680004,
250710608,903800072,087004001,062403500,079060023,000901040,005090000,706080094,801040000,
008420910,432015087,900080204,800002070,074008000,029004530,000070000,043006090,580009726,
105002090,020549063,040030020,060010030,400928001,501060009,090000000,800390475,357280900,
501702084,009301057,820400600,406017800,210006000,050000096,060140000,100600420,074290500,
370005962,429060005,501920370,832007490,006000050,000000018,080000030,057031609,003040007,
820040060,001600890,009831507,490157000,000000000,053004000,960415008,100763200,300028051,
010600300,027000060,083004107,001005926,040720801,250801403,032409000,508160000,060008009,
010009008,207030000,004602030,378400009,429000081,061928400,006084307,040090010,830000604,
904670301,257800060,600509000,070010092,000008000,429700010,032050940,190000573,740006020,
501004002,609507380,007000400,006302010,210000006,700900824,300601208,960700105,005200670,
400050032,010090705,753004196,001070000,609001250,000500613,304008001,000400078,000763029,
403020071,260050049,908400056,042007000,000040915,109500007,380209700,021030508,790000000,
001638002,403950000,000470319,009007500,004005008,518004007,800020074,002740005,047089060,
005800920,000049851,091200003,003420560,054603000,680915040,400030600,002590000,008064009,
415069070,003001020,000403500,672100004,830000057,500008013,280007106,096000045,150600800,
010049800,080002501,200800649,000150000,740300210,006084750,370000962,400060105,000908074,
608123079,003080062,291040530,000030200,004951000,000000913,900807005,800090026,400065800,
000078005,005429000,730001090,070000020,906000507,120005936,069057081,301900060,200610450,
010070050,800100743,400030200,700013006,001600000,368004079,087305960,930020800,005890407,
001200870,006080024,080073005,620130080,800940052,594008306,309000540,100090208,000057000,
501009000,209730015,073000028,005800602,040027800,728103000,307006000,810470396,000002100,
000105700,003060405,165004900,000096007,007208396,001753080,010020500,480030072,700009031,
030000906,602943851,000000073,391700068,000010042,400086000,947030000,016095030,800067009,
900670531,000049820,270031049,000150400,004306200,069000053,000005962,002700005,500020370,
003000007,420091000,015068300,870034906,300000051,206089403,590216000,102907080,700050000,
050672000,200000600,409801200,020090050,573284009,040057023,600405007,800003400,034908006,
560003000,100254080,042680900,050020009,073800056,926340001,209008700,034060000,600400102,
340000070,800407250,706800309,013006400,007004010,004000603,079650102,000700598,030291700,
926340001,001700309,003800206,000007000,060910420,097200603,080470102,704162008,000530000,
100427568,067010300,004683107,749030000,602590700,300000009,005801006,270009000,900200003,
906800000,050049602,473206009,000132907,704590010,009000000,002015068,560007301,100600400,
070004130,945610000,000057006,050030004,693040002,482106057,500370060,060000081,809500070,
060501800,473002005,501000024,810600000,090000030,357020601,005207480,946100750,008900010,
926040080,400001000,850026409,097004063,302000100,500013040,000079310,704000058,200538600,
609007000,030094672,800100049,490300050,000000006,703010280,962030005,180200760,074651000,
873410900,065028070,020703000,540000210,208007490,690080000,480000500,700031609,010009807,
254630700,010002800,007951040,070000580,162009407,038700902,720300008,300800609,091000000,
000400087,080700490,300920010,001670040,640830275,027549030,006050020,218000700,053004000,
752031000,306509802,489000513,008050469,000300081,600200005,073000006,004700100,005028040,
000590037,079032080,008700000,300001620,090006370,720300158,000007865,087010240,054600700,
000590037,079032080,008700000,300001620,090006370,720300158,000007865,087010240,054600700,
300009178,006150940,091300650,900005020,600240500,004000300,070086200,160407890,500002407,
730950000,200670580,005010400,190063205,040000600,568207000,020081300,001009760,070520809,
400870020,080000400,006300801,700100080,612098734,000060019,193427500,807010302,020003000,
400800007,350672004,280000103,000007000,028300400,070204916,092405030,800763009,730000051,
018300000,490107032,003284006,060015008,080763029,304000000,001070084,640000207,020500603,
002080500,801257049,040003827,084190003,300705200,107032000,000078000,060009100,028500074,
001006435,000001000,050470980,002080709,008700612,064010050,910342807,027000090,603090500,
904670301,257800060,600509000,070010092,000008000,429700010,032050940,190000573,740006020,
300701920,706009800,890026403,002008034,070310000,500000210,910240060,080000340,204803100,
920340080,473801005,800706034,085009200,009000470,730060809,000000002,340000001,007254360,
290340000,700090265,501020090,050910072,402607051,900200600,304102000,120000040,000079023,
910340007,083097050,427000010,002680400,704209000,008034160,800000040,009000726,056003801,
004300001,007091240,190040800,709200506,002050030,000076912,405080000,270000158,000625370,
752031000,306509802,489000513,008050469,000300081,600200005,073000006,004700100,005028040,
000070090,706340001,801250740,102090074,409032005,500700020,913420650,007000000,054080010,
000400087,080700490,300920010,001670040,640830275,027549030,006050020,218000700,053004000,
000062300,349010700,050430001,002650009,008040162,064291038,000006000,080070054,900320607,
307000960,092060000,010009074,004003200,800701096,169002753,048270500,075100640,600000800,
908001040,700420050,000300926,157000060,096705201,080100700,070984000,830250690,540010000,
000020568,000000000,087910342,470130000,062090000,030760210,005800026,700309850,891250003,
031000006,049200038,020010045,750006000,208005600,096032750,062070004,005009307,070561020,
108900040,043800027,000000000,000107002,009042006,724060310,001605974,800700001,067219805,
108900040,043800027,000000000,000107002,009042006,724060310,001605974,800700001,067219805,
378629405,009001760,000040008,000180090,002004057,006537200,010200500,057000001,904310670,
002010069,400009080,906428705,040376150,730500020,001000340,500000090,894060010,000954002,
004500080,357804610,812006500,040380700,000060098,028059000,060000830,501670942,070000100,
900000002,402005086,650400000,865132000,304090061,029000000,006070543,743256108,001009000,
700904010,380057694,450000002,900705200,010802069,020000705,290001300,100300026,670420000,
200600830,908530602,001807040,060053000,704208000,023496000,080060005,000105763,506304000,
000900003,340010600,056400008,132658000,090743060,064291800,020080319,000020080,080009450,
060100749,074590612,020000350,096870005,500000076,703006000,658400000,000015800,910680004,
050300060,920001453,400256908,704098621,200700080,000000794,060007130,042010006,100000002,
208003750,006071803,750040109,530000008,609010205,007490001,002100307,005600490,370080000,
000500163,049013507,500620804,490105382,218000400,050208900,000000008,005706200,300900600,
948600301,005800469,600540200,307415690,000063800,010920004,000390008,020057000,100204000,
290005000,500703409,000908561,000040610,900800007,003672080,640050800,820306045,305200100,
008000000,490157002,003004190,185060020,000020060,960405300,030072004,049030057,827009013,
496570002,218063740,750000090,501026000,600308050,020400613,900004300,005007400,300200060,
027501984,013009200,004007600,075400832,300018700,008050100,036185009,000000370,980300000,
030870540,270000001,908010070,000469150,000200090,169730084,007000405,000150703,010340028,
091300002,020008940,045009178,409506030,002007800,538000407,900805704,680000010,000701006,
479600130,508019760,100730508,003560407,250090003,000042915,026001009,000006000,000400006,
003200010,010069075,096075302,060050008,080036249,070900000,001007090,000000527,827090163,
006250100,519607020,704900586,650001037,903720000,070040000,200000008,060530091,800160003,
560010007,340680910,097054683,209500000,000160098,080000030,003001000,906305071,850026000,
304000029,002049058,019200300,200683001,078010000,930400065,080760012,407002500,120000030,
000902738,060005009,829300601,001006082,093010405,080700910,900007000,038600500,000501894,
000670013,010040802,000030090,308015006,400760058,001900007,000090200,832157009,090204735,
801005609,009000050,056091074,030470006,508102400,700038902,020003060,000087040,083250700,
900000672,050409001,000000000,300602005,429015763,501704000,002006157,196500200,000020396,
600810270,030607940,000500630,406070003,218009704,700208060,002450000,100030490,004000516,
005809470,020060001,070000069,400000100,002108906,300940028,230750694,500003800,690002350,
409105006,001074982,300002001,900530620,050009010,003827000,832406175,000018009,000000200,
070004130,000207006,005013020,001002000,002190057,003045802,010378260,367000580,809001070,
871002040,000815006,050430001,100658079,760000500,098043060,007080003,915000000,083170200,
003200010,010069075,096075302,060050008,080036249,070900000,001007090,000000527,827090163,
006000802,700428096,210030705,031000980,000100007,820950003,300002060,085076000,902501308,
060000503,081002004,450016070,208065300,073024050,140000900,007000060,906047281,004001035,
032000070,004219500,000700102,801000045,340001006,250400800,400500013,015340600,680190204,
060100400,005000000,920347560,602013080,801090057,000002010,150409032,300081740,004705090,
079132085,060590700,508700210,000800900,706340000,801200403,087000300,903000508,250000190,
007600254,002010000,060027913,000870005,050340700,473206000,734590062,210000030,600002070,
007680001,000030805,580209060,930060024,608040509,000190086,354026000,009000600,062051040,
